t,q_w,q_x,q_y,q_z,b_x,b_y,b_z,cq_w_0,cq_x_0,cq_y_0,cq_z_0,w_x,w_y,w_z,std_w_x,std_w_y,std_w_z,std_b_x,std_b_y,std_b_z,y_x_0,y_y_0,y_z_0,y_x_1,y_y_1,y_z_1,std_y_x_0,std_y_y_0,std_y_z_0,std_y_x_1,std_y_y_1,std_y_z_1,d_x_0,d_y_0,d_z_0,d_x_1,d_y_1,d_z_1
0.0500000000000000027755576,0.995883028242359302772968,0.0204431204078789688360906,-0.0271101193505355921031796,0.0840482856197377337093002,0.00400013097075932466673009,0.00799983421079991305346901,0.00190019015650198970501794,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.728718702691813158267564,-1.14415517066603089624266,3.34898312566208167240234,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0550000000000000002775558,0.995024509428897419027749,0.0222396047732897270132746,-0.0300125182915203549127714,0.0923627325338037402646663,0.00400012323130808939569691,0.00799982565635273291937413,0.00190025208559007892199222,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.709495138056117857772165,-1.15573587075402772761379,3.34571100615530703237255,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.496708691190711093543797,0.175071753987636885563361,-0.850076677159950722106885,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.059999999999999997779554,0.994085939645055205460267,0.0239883125959154952511199,-0.0329457248102398431166549,0.100659250322741589123154,0.00400011259722899813889851,0.00799983506673549761567532,0.00190020121605215708444903,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.689452757938460836228955,-1.16712098521947327256498,3.34236626317863105839479,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,0,1,0,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,0.0585364336518862451996803,0.993920486128794578029044,0.0932499500740819886601685
0.065000000000000002220446,0.99306758921114579585776,0.0256886071887705257077439,-0.0359087178161263329001507,0.108937701021574198656516,0.00400003428959200008768748,0.00799987173503536631857802,0.00190016246834290715266025,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.669619737680143045643888,-1.17810275869957314931469,3.33939453096442973034641,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0700000000000000066613381,0.991969713105674721909111,0.0273398630936795977719456,-0.038900471595766955568152,0.117198009695945862262967,0.00400000809540425935478813,0.00799989311380555449815244,0.00190019472914509392723337,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.64960290855228353112949,-1.18840419680895958975952,3.33638800275457914068511,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.336562793867252241231114,0.212833859674372571912926,-0.917293428495145612977524,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0749999999999999972244424,0.990792548919764204384819,0.0289414654732609161191803,-0.041919956550560084906909,0.125440160332071171112034,0.00400005002492672626784875,0.00799989852649917072835439,0.00190025741686114068955404,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.62842876248428780616706,-1.1982566085110857301288,3.33431007436454462933284,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0800000000000000016653345,0.989536315020525858443534,0.0304928095453865719011155,-0.0449661398507698040205582,0.13366419149700672908132,0.00400017691071375292716228,0.0079999345334660562634177,0.00190031758586440917800642,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.607830513691646534546464,-1.20764028323319116964285,3.33259317021463408181603,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0850000000000000061062266,0.988201208931369534660405,0.0319933000655938312717375,-0.0480379860068124858729632,0.141870191787781207981567,0.00400022483852917071917021,0.00799992240901574100386817,0.00190034819638511959238869,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.586690716585678617711608,-1.21643719832962005078514,3.33099556583747968829812,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.291545995628157694756766,0.0598982226357924751880546,-0.954679598272770935096787,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.0899999999999999966693309,0.986787405936413231088977,0.0334423508641455216605642,-0.0511344573584016359735216,0.150058295087693638336646,0.00400022629936461638494594,0.00799986421633755613591621,0.00190039739251648921378179,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.565945281220429086133095,-1.22472141046708027367629,3.33003760107805257817404,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.095000000000000001110223,0.985295057915341443433022,0.0348393844466460128606045,-0.0542545144827848296875672,0.158228675647683808547228,0.00400021486765720322986706,0.00799978784891645922083825,0.00190038492864157463300978,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.544388374078219383633837,-1.23260735597378867645091,3.32913689998261208558006,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.100000000000000005551115,0.983724292414513201698867,0.0361838316629831888149305,-0.0573971165229097690652083,0.166381543010653498715357,0.00400019158683644071583529,0.0079997004674481862751545,0.00190042700108699843565552,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.523099732551917773193395,-1.2396776846060770793656,3.32906213611286982967385,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.411448285062856355942529,0.133196388994155118234985,-0.901647952738624192114969,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.104999999999999996114219,0.982075211959269833705832,0.0374751314493928303073211,-0.0605612214410351304416658,0.17451713679629182740527,0.00400016040957653327969634,0.00799975943277599597924787,0.00190041719359952026094374,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.50122001010170869061966,-1.2464309402562596673647,3.32908550187953844456956,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.110000000000000000555112,0.980347893612069420932187,0.0387127306525954922866717,-0.0637457861964017685751926,0.182635721363595932009716,0.00400011153475927916378652,0.00799986965030482534422251,0.00190048942830890700214641,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.47954084373883293368479,-1.25277015491604393204739,3.32969335803601618195557,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.115000000000000004996004,0.978542388780363703304488,0.0398960839396250502297825,-0.066949766852195821686955,0.190737580368260245533563,0.00400010383200544075016358,0.0079999041823448965166099,0.00190043130865189934669557,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.457107576742289967164368,-1.25843855254101133489542,3.33096670447214204813235,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.590731565953699355731032,-0.00924829344878013229203084,-0.806815149866545011647645,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.119999999999999995559108,0.976658723277660012485057,0.0410246537961392668258931,-0.0701721186167279936674035,0.198823011232095364642092,0.00400011184695424782536977,0.00799988340625018903851107,0.00190046892144026197471463,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.435178379543602500412192,-1.26320332782630906365284,3.33228362279360990072519,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.125,0.974696897640854209576844,0.0420979106221634341578053,-0.0734117958193337416528124,0.206892319541163660634453,0.00400009723475498041311837,0.00799990752597378070032352,0.00190051426032308780518509,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.413009635660554264013911,-1.26762068479479594884651,3.33453306688049266881535,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,0,1,0,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,-0.398110622533102420650408,0.916980722738068743105089,0.025579021738032753363612
0.130000000000000004440892,0.972656887706143669092285,0.0431153329268661802964324,-0.0766677518299146709690461,0.214945813389677664595467,0.00400013327854377431780364,0.00799997415290074238847229,0.00190053463330865719978224,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.390855752793667021727231,-1.27174947078590627747019,3.33690045697969051019527,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.402766816406366190417287,0.0803027602683459990062786,-0.911773194547396692577479,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.135000000000000008881784,0.970538645445861103411289,0.044076407624892337266953,-0.0799389389227472685339748,0.222983797686968215900905,0.00400013917666328881056481,0.00799999663476327720068593,0.00190054603931125794431811,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.36832668225469300526953,-1.2753641435800802117484,3.33975779415350082501845,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.140000000000000013322676,0.968342100067617561620636,0.044980630441174229705581,-0.0832243080913154797961795,0.231006568444432514031206,0.00400011596328782997877838,0.00800007003037849287463423,0.00190050782841014089669107,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.345928285593715412193916,-1.27839619900819001507841,3.34295482204948468663019,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.144999999999999990007993,0.96606715937653875325708,0.0458275064237686560741913,-0.0865228088238081533001278,0.239014407060251565795284,0.00400010757525649622567965,0.00800005807180875772033346,0.00190057459041806831208377,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.323426200526571061555359,-1.28085275793109487629806,3.34727330966686675850497,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.566626397586541208362121,-0.136020510716116788119123,-0.81267025676016069191121,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.149999999999999994448885,0.963713711401656736299515,0.0466165505678752881135729,-0.0898333888370515948329498,0.247007574619986486341716,0.00400008817470813918260042,0.0080000512675974765064435,0.00190058663616804674259542,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.300828310750409055884802,-1.28244380417470993371865,3.35134584423913217676727,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.154999999999999998889777,0.961281626285865997694202,0.0473472885542050095364353,-0.0931549937808335559719097,0.254986306231253012644089,0.00400003360354611592342167,0.00800000990499928968380239,0.0019005542993144320090132,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.278148889317448522184861,-1.283890951449924378025,3.35600499464137058680535,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.160000000000000003330669,0.958770758438387549205117,0.0480192576016652550308095,-0.0964865669211596999055303,0.262950805411644672471283,0.00399990143075053001392449,0.00799998996397375747302583,0.00190060851135312610347972,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.255386491689915617886442,-1.28444618156870848935114,3.36121973169163279493432,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,0.419185609973544037742954,-0.100136252756437171829162,-0.902361432728043033613119,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
0.165000000000000007771561,0.956180948948671449727499,0.0486320074340150232394819,-0.0998270488028160651872156,0.27090123854991132734682,0.00399989774201985320151165,0.00800005994933586546402626,0.00190061280258432482859199,0.944575473350297900587691,0.197843708458143918704764,0.0970997470694039133132236,0.243324230786100187406973,0.232898958092162516875234,-1.28497275468165583767188,3.36672593845081324914759,0.000174532925199432964501536,0.000174532925199432964501536,0.000174532925199432964501536,8.72664625997164822507682e-06,8.72664625997164822507682e-06,8.72664625997164822507682e-06,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000000000001110223,0.20000000000000001110223,0.20000000000000001110223,0.100000000000000005551115,0.100000000000000005551115,0.100000000000000005551115,0.1817168119886436450372,0.619803060100148517364005,-0.763428560463371486122242,NaN,NaN,NaN
