timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,gt_position_x,gt_position_y,gt_position_z,gt_orientation_x,gt_orientation_y,gt_orientation_z,gt_orientation_w,gt_vel_x,gt_vel_y,gt_vel_z
0.32,0.04163729366070844,0.0763335735228836,0.010457806254444287,-0.2594121211184413,0.7365718548631714,9.003582064705716,219.79378593093057,-1.528849669499258,0.08454043282403699,-0.00818811875726855,0.011819800423207459,0.9994145580486506,-0.031044938228202125,2.077038835498379,-0.0348131105270897,0.13197551625666143
0.33,0.03632594608321899,0.071412848782201,0.01003534043632041,-0.24884829486845553,0.7939215384905761,9.137890817998866,219.77296145190368,-1.5297543470271457,0.08544540158923891,-0.008561462604026989,0.012002455482968983,0.9994075769730143,-0.031098834534235294,2.082318700686145,-0.03645913148741266,0.12483905190407156
0.34,0.030794161007888447,0.06616585821503579,0.009590714573111855,-0.289363315973916,0.8259935865457468,9.054419330946791,219.75208096593198,-1.530650325553708,0.0862674608239401,-0.008908647468340343,0.012158579724019989,0.9994010480186651,-0.031150443954670724,2.0878995779025322,-0.03804235131173085,0.11816335933341034
0.35,0.025178025320995563,0.060516253720310345,0.00914916004428057,-0.32790808252610204,0.8494424091893454,8.995467154367407,219.73114287469838,-1.5315394930801016,0.0869980249430194,-0.009227656462558177,0.01228761797303825,0.9993950370845118,-0.031199754031159453,2.093682973478164,-0.0394718852986575,0.11052419729100219
0.36,0.019483206354094906,0.05462236189273187,0.00868759945710035,-0.3013953626661455,0.9074677360766092,9.045719250560058,219.71014562112694,-1.5324235280148677,0.08763053252480298,-0.00951670819350376,0.012389479413430587,0.9993896016956882,-0.03124671322806821,2.099660722966788,-0.040762757677354794,0.10211516818023983
0.37,0.01356937843357364,0.0486590661099596,0.008183469102220607,-0.33132163356001343,0.9100655459219023,8.990174437305457,219.68908675060854,-1.5333035350510342,0.08816659681269623,-0.009775402151905975,0.012462890534006876,0.9993848009943014,-0.031291171500707385,2.105903636754537,-0.041955658412470356,0.09375121059824915
0.38,0.007855217250477014,0.04242025884942881,0.00761739294530923,-0.35497508830627145,0.9001113302058623,8.96116685979786,219.66796481737236,-1.5341818451359956,0.08860255726980726,-0.01000263769337576,0.0125081917355273,0.9993806808357514,-0.03133284460358458,2.112327248309181,-0.04293302762123756,0.08489656664112095
0.39,0.0024672691789958097,0.0359901546126012,0.007019355066166861,-0.3675119656493827,0.8890089979524556,8.96617825199427,219.64677889084564,-1.5350611971233639,0.08893510065027162,-0.010197293786951563,0.012526742106682217,0.9993772703002443,-0.03137144464075182,2.1188812166633015,-0.04364715110855993,0.07557744250777403
0.4,-0.003263978269467909,0.029717607770426136,0.00644462428014189,-0.3193336451424984,0.9525594053596936,8.978534195389667,219.62552762868148,-1.5359441375360772,0.08916396663809151,-0.01035930999417133,0.012518521115412061,0.9993745894014671,-0.03140702762403077,2.125598224277763,-0.044109758870881276,0.06609628623394613
0.41,-0.008320508522128114,0.023473437654789382,0.005797617163675366,-0.31781394023098664,0.9153300156511048,9.033691332324967,219.60420994038967,-1.5368351761558108,0.0892922266849578,-0.010489302344077482,0.012484175121462415,0.999372643964086,-0.03143944026383899,2.1324570521323576,-0.0441132414784144,0.05678178978439334
0.42,-0.012325837546315742,0.017257537867336137,0.005072621880979895,-0.30946434166219605,0.8402952502488962,9.117357341309958,219.58282581730836,-1.5377416125942422,0.08932591779060152,-0.010587470680262948,0.012428182512594104,0.9993713991148044,-0.0314682756970631,2.1393594326546532,-0.04336159923721263,0.04792129254127289
0.43,-0.01573459012953407,0.011211154772479186,0.004265414145691225,-0.25715543892115206,0.8840000533411421,9.081377030878695,219.56137517247663,-1.5386709397070566,0.08927139928714316,-0.01065442554662186,0.01235543589589011,0.9993708095728622,-0.03149303722691472,2.1463118205792537,-0.0418317076454323,0.03954713412674071
0.44,-0.01828094120201826,0.005437496169146664,0.003413309835228032,-0.22925947885655648,0.7657572367210157,9.213499441920083,219.53985710107264,-1.5396297353789814,0.08912975456211471,-0.010691514492047118,0.012268083118116798,0.999370846153939,-0.03151344970061668,2.153399056030777,-0.039630622032042304,0.031139449344984815
0.45,-0.019453526082356034,1.6684854846020026e-05,0.00248863187946042,-0.1844346264764008,0.6351729706786104,9.360851186017708,219.51827211736875,-1.5406251351151414,0.08891428049986495,-0.010700455683145394,0.012172681643580794,0.9993714221026934,-0.03152914134918667,2.1604563416138514,-0.0366607929373111,0.023920188159955197
0.46,-0.019680472415372192,-0.004946992492785609,0.001584136174068462,-0.08182511846228618,0.6888075504836769,9.208651194475172,219.4966209912366,-1.5416609749737311,0.08863967128711546,-0.010683427440052901,0.012075414251138976,0.999372443738605,-0.03153993412684008,2.167432937178704,-0.033244887960728636,0.018043713408470156
0.47,-0.02037148930828862,-0.009144458387306847,0.0007659433535798523,-0.02920593481512307,0.5483225245605662,9.387880402933163,219.47490368257942,-1.5427342986831514,0.08830512097378254,-0.010643722695500023,0.011976042258647165,0.9993738631402596,-0.031546271588164684,2.1743974387149434,-0.03010501230734065,0.011989229157302878
0.48,-0.020384249127874683,-0.01285965744487448,-3.587300577098525e-05,0.028667962884375342,0.4744675212633791,9.517633756681017,219.45312041987515,-1.5438416985350607,0.08791896336298012,-0.010584344324947639,0.011875928430963002,0.9993756256005841,-0.03154826357432063,2.181300465282738,-0.027263124621805503,0.006684307965896441
0.49,-0.020359721977727365,-0.01608353092831482,-0.0007738519741204761,0.07562753778085846,0.4508226460566668,9.617140603751611,219.4312719835785,-1.5449801253001014,0.08749485140306379,-0.01050785868706897,0.011776463540042895,0.999377672980479,-0.03154626064093159,2.1880778619136896,-0.024668054576492862,0.002669021830682848
0.5,-0.021720778909807507,-0.018614678114164035,-0.001502919394089954,0.18381867316910974,0.5970116967815721,9.353455212965068,219.40935877157335,-1.5461444213502644,0.08703396466097514,-0.010416927005978217,0.011674711621807617,0.999380002013691,-0.03154045521888803,2.194779594152057,-0.022564341678032045,-0.0012874415847009338
0.51,-0.02378353917747798,-0.02057084882796162,-0.002203075094244329,0.23375264445282595,0.5976335123918448,9.444030492542721,219.3873808132786,-1.5473271640859696,0.08652341492954069,-0.010314855619258712,0.011563583523535778,0.9993826499239303,-0.03153103741824917,2.2014559628366004,-0.021214095750555606,-0.00657152124326293
0.52,-0.025984795854830992,-0.02208417128739679,-0.0028399158961794815,0.27880489704868006,0.5869769976519765,9.505755979536781,219.36533891471925,-1.548525529951483,0.08597247004006624,-0.010203955354737547,0.011441920073893283,0.9993855903456942,-0.031518305308654904,2.2080136921652564,-0.02010066276460798,-0.010969181571468273
0.53,-0.028833710827113362,-0.02308051661488274,-0.0033930162714733546,0.3840027042183044,0.788461598144063,9.07722412221274,219.34323387007183,-1.5497371009186123,0.08538561848385698,-0.010086380543250055,0.011308723298255215,0.9993887938402316,-0.03150264197598695,2.2144662112308175,-0.019196424013115786,-0.014949731882657
0.54,-0.03314348157733876,-0.023427619391627737,-0.0037894515792973715,0.42348703549232414,0.7858449143411865,9.173004272356003,219.32106608079067,-1.5509571639402981,0.08473591005540529,-0.009965238213843099,0.011156299706412931,0.9993922845713987,-0.031484798607621205,2.2208991555267783,-0.018807297186462756,-0.02163786065289807
0.55,-0.03723375672686418,-0.0234526005328094,-0.004110263394723681,0.4565097992881661,0.7494664075457098,9.234043966370455,219.29883619824582,-1.5521843621463582,0.08402295496181496,-0.009842622929836838,0.010982801004692172,0.9993960318741557,-0.031465414825546,2.227256330106589,-0.018536260216770174,-0.028374284194178357
0.56,-0.04100976517130431,-0.02317820841378798,-0.0043720786210232915,0.4890932459220193,0.7123798543930123,9.294861781961538,219.27654499211093,-1.553419156701384,0.08325397420471477,-0.009720104320970875,0.010789722218243624,0.9993999837410269,-0.03144477643230715,2.233523007747374,-0.01818494730236051,-0.034394930640401576
0.57,-0.04654232371011042,-0.0222424994115389,-0.004501823827248454,0.5814964038203925,0.9070308779798893,8.812170027532108,219.25419305907891,-1.554658671685116,0.08241074120865603,-0.009599981331490082,0.010573375949206803,0.9994041281229478,-0.03142344300489971,2.239743338463141,-0.018144718960880536,-0.04222784205567125
0.58,-0.052132586572821896,-0.021034129651896577,-0.004572521772178986,0.6043981349986323,0.891688678801658,8.924507885486632,219.2317808689886,-1.5559002159267967,0.08147301822976437,-0.009484508731056995,0.010328515480826764,0.9994084659578762,-0.03140197499867398,2.2459341986285475,-0.018401280912574702,-0.0520621464410736
0.59,-0.05741367897448661,-0.01962039076031232,-0.004614302505884566,0.6241003253898723,0.8595444229447251,9.028408310967867,219.20930899216998,-1.5571450512297718,0.08045252521419623,-0.00937480680829268,0.01005634299425185,0.9994129492810828,-0.03138056360515099,2.2520513227126915,-0.018489280279293686,-0.0607049003294868
0.6,-0.06346354907340349,-0.017644733867244383,-0.004673904757067892,0.7363085607204132,1.0455961999224612,8.457320667642058,219.1867781206038,-1.5583933683886717,0.0793499444799961,-0.009272400192096228,0.009756869268287479,0.9994175413817676,-0.031359274149479345,2.258096831685193,-0.018538294383395028,-0.06925194806033541
0.61,-0.07046787199165223,-0.015156409191510282,-0.004770601986316986,0.7495561842957981,1.0025239648015443,8.607369423793921,219.16418941448484,-1.5596405585796684,0.07812806025591212,-0.009180690775679339,0.00942271018615879,0.9994222621962626,-0.03133798455762526,2.264062382871623,-0.0190968818703498,-0.08147029703618469
0.62,-0.07697832323093627,-0.012539396722965366,-0.004883482333012776,0.7610734539617184,0.9284771910881642,8.740481998227677,219.1415432231765,-1.5608861093765685,0.07679540359946672,-0.009100711896094937,0.009054359231712201,0.9994270691480673,-0.0313165942591374,2.269973040411527,-0.01966369461495042,-0.09278318482114219
0.63,-0.08308952491760146,-0.009788161381255007,-0.004962280297701863,0.8684811557204584,1.063435430390604,8.071290886421473,219.11883979179598,-1.562130611657407,0.07536492870646118,-0.009033085084252684,0.008654612315438077,0.9994318987750938,-0.031295059839230345,2.2758396817657363,-0.020120751493564105,-0.10274686569863534
0.64,-0.09073005656406478,-0.006213101679234842,-0.005030683175053781,0.8725900874829817,0.9819513320911728,8.25419827922728,219.09608014392768,-1.563370088793665,0.07380255557999138,-0.008980533651085573,0.008219185503079313,0.9994367168590503,-0.03127369500091751,2.281639694768033,-0.02100223962643357,-0.11605011015893156
0.65,-0.09759813058715647,-0.0025941166437229903,-0.005123672846236111,0.8752880280703463,0.8754911191183594,8.418509597456387,219.07326484026686,-1.5646019060057157,0.07209806310447851,-0.008944836121563715,0.0077469744235772655,0.9994414757054216,-0.031252374850687784,2.2873872832669284,-0.02212668749704091,-0.13029627448860404
0.66,-0.10348987338300648,0.0010408216046673678,-0.005231970604682538,0.8735960237934489,0.7558415626622632,8.581387055212662,219.05039393680107,-1.5658277112747112,0.07026823509879854,-0.00892629528996637,0.0072424978219398405,0.9994460937063714,-0.031230966247789226,2.2931141185715367,-0.02302197686769127,-0.14278847026745306
0.67,-0.10995865152968005,0.005513134843376403,-0.005359832595592544,1.0077102069312263,0.8583706443367773,7.861557227640086,219.02746823268657,-1.5670476942971412,0.06830531716481578,-0.008926669094985263,0.006707596318282705,0.9994504982453072,-0.031209362180391147,2.298781280409332,-0.023867117498484816,-0.1559754820930237
0.68,-0.1160095271946012,0.010218903340235928,-0.0054812354046678315,0.9871114342966525,0.7279790635423612,8.07831080577478,219.0044894663551,-1.5682594957879037,0.0661684213934008,-0.008949718542786606,0.0061394640685008516,0.9994546239743848,-0.031187563790356383,2.304339740815283,-0.02495025399492038,-0.1731508454828325
0.69,-0.12079581284985608,0.014732568520138885,-0.005586263688992128,0.9656661265188486,0.588921240595179,8.294599965452509,218.9814571951736,-1.569466164479922,0.06387624465116935,-0.008994917769815378,0.005543812401354235,0.999458385635911,-0.03116557364194133,2.3099396536297023,-0.0256566179644317,-0.18835491014379974
0.7,-0.12499661574175237,0.019465339049253485,-0.005679199144119051,1.0961162589059228,0.6738489138297602,7.529096147402186,218.95837109850694,-1.5706708385237547,0.06144433108626747,-0.00906191128377769,0.004926377079716744,0.9994617056251798,-0.03114340317883745,2.31557616697715,-0.025986356423349243,-0.20190505030443168
0.71,-0.12956345875097472,0.02489345666282542,-0.005739134719808761,1.0603845925705113,0.5331465691171248,7.801870828176432,218.93523309444998,-1.5718717225467536,0.05882625317049683,-0.009154506933961234,0.004284881837807267,0.9994645106694575,-0.031121161653989416,2.3211081422988364,-0.026482780971169777,-0.21998650013877546
0.72,-0.13276847330942085,0.02991703928146332,-0.005753439708781822,1.0100257816677845,0.38151104618216003,8.086436175383637,218.91204286127655,-1.5730708499281503,0.05602836379100031,-0.009272575661164451,0.003623443687007611,0.9994667281364984,-0.031099024817147068,2.3266933247605808,-0.026715560621618027,-0.23731015945674733
0.73,-0.13457102419571873,0.03451297570220607,-0.005724520105393832,0.9663764200667077,0.23448810452935465,8.361966497660356,218.88879907968612,-1.5742722275309153,0.053077709938275104,-0.009414154191068308,0.0029491168167666594,0.999468303157584,-0.031077120107364662,2.3324067166166245,-0.026483197072248166,-0.25181254277608905
0.74,-0.13706289774645658,0.03993399469434144,-0.005680574567994531,1.067909211852901,0.30823552619195077,7.635777849730813,218.8655022346614,-1.5754768316351593,0.04995649773151818,-0.009580381703926734,0.0022636143186758437,0.9994691813776122,-0.03105556009781551,2.338133331018876,-0.026114669648764327,-0.2679805645970583
0.75,-0.1383239813429801,0.04490499987017122,-0.0055839343996626906,0.9990109761929078,0.14817369897084176,7.969434544809339,218.8421528064409,-1.5766848977450465,0.046639841603255745,-0.009772523041955219,0.0015676770999026597,0.9994693094155565,-0.03103449239629488,2.343887623570943,-0.0256814011406356,-0.28651039021797586
0.76,-0.13814591752637642,0.04931226742846472,-0.005441076618234602,0.9405697554510775,-0.0025724303918379585,8.294302494670232,218.81874893092746,-1.577900661623386,0.043159071247793224,-0.009987828816572921,0.0008687153766110387,0.9994686664275779,-0.031014084519852114,2.349822756408585,-0.024773946655953748,-0.30178455297393914
0.77,-0.1376915929400972,0.05376294720694002,-0.00527264712952257,1.004126376062599,0.07105455803780401,7.584912912023723,218.79528945806587,-1.5791273616175026,0.03952995998326231,-0.010224693239479499,0.00017214679163150533,0.9994672431460516,-0.03099444936875245,2.3558892455889078,-0.023507185048886346,-0.3153687213212947
0.78,-0.13695163103780955,0.05810545638162801,-0.0050724265950701265,0.9303772740290517,-0.0765004785869513,7.954166126902726,218.77177494945602,-1.5803643011767607,0.03570908008483268,-0.010484272976811334,-0.0005234497871244499,0.9994650131189604,-0.030975693238156,2.3620139332129653,-0.02227346276349281,-0.33318185878302853
0.79,-0.13484934119608594,0.06183729603995633,-0.004821569011043308,0.8621987415349031,-0.22340079774700863,8.323200312343634,218.74820368737787,-1.5816150781813574,0.03172111827696692,-0.01076407951177503,-0.0012122079263556312,0.9994619900113434,-0.030957966127843108,2.36831427569875,-0.020651336373203853,-0.3484116791047317
0.8,-0.13164702473272874,0.06506115985750832,-0.004525736498459613,0.8879390531625644,-0.14676532627542,7.622061577388705,218.72457379835492,-1.5828836489061264,0.027599977296457873,-0.011061391346570982,-0.0018874335533623377,0.9994582083289849,-0.03094144501918128,2.374783415403295,-0.018624494226452074,-0.3601478468575449
0.81,-0.12908283209038368,0.06835689658627424,-0.004212139970810787,0.8138706950757266,-0.2799198476130829,8.024071969133924,218.70088494268975,-1.5841700305610626,0.02331539895694977,-0.011375633436542685,-0.0025493719761095894,0.9994536825571935,-0.030926236261619812,2.3813829429638687,-0.01656943331124738,-0.37481663360091844
0.82,-0.1253168265042491,0.07102496942176201,-0.0038556952674118888,0.7406734293717276,-0.4102067226765613,8.424958015272919,218.67713598748725,-1.5854759038125248,0.018867543076787795,-0.011705108858488604,-0.0031955933570440315,0.9994484464689323,-0.03091248065984074,2.388137287524919,-0.014332492037302547,-0.38937647009554727
0.83,-0.12044756813230768,0.07307313431764251,-0.003462965247562162,0.6673930264084889,-0.5241381708104135,8.824207429825062,218.65332491321098,-1.5868047046223097,0.01429447726104849,-0.012046888672765186,-0.0038202459542441966,0.9994425696792092,-0.03090029299495856,2.395054389605883,-0.011773486060220266,-0.40004627642762836
0.84,-0.11589342933651832,0.07487828967342298,-0.003042467311899723,0.662263600984947,-0.4369999821794358,8.156065067174326,218.62945032479627,-1.5881582673121795,0.009604321762391595,-0.012398730021699963,-0.004420691071350433,0.9994361149350904,-0.030889822721300354,2.4021269884745413,-0.009045366831889574,-0.4098347108484095
0.85,-0.1109479814544135,0.07620655972486517,-0.002589550670751975,0.5856568506062179,-0.536423726993884,8.583258962220789,218.60551161705828,-1.5895359211786437,0.004762998462277684,-0.012759263586307378,-0.004998470897680673,0.9994291216718656,-0.03088117931076257,2.4093649194243647,-0.006362614923271411,-0.42297042907271426
0.86,-0.10513819310278928,0.07691017188293048,-0.0020466141619369556,0.510595180799424,-0.6246151248160023,9.010883742370526,218.58150683863818,-1.590940690795343,-0.0001920434409433396,-0.013125555373303972,-0.005549245207632212,0.9994216737105511,-0.030874646416898584,2.4167442106754455,-0.003427342611338037,-0.4323072823071247
0.87,-0.09907090230259527,0.0771262118456854,-0.0014823904946031923,0.4816749559873398,-0.5268689774475286,8.336407204306775,218.5574341957395,-1.592375217864684,-0.0052268340098452085,-0.01349483606326568,-0.0060693646521517465,0.9994138601788711,-0.03087050849456249,2.424245580225211,-0.0002921996822214448,-0.43820778034439833
0.88,-0.09350900924724757,0.07691679196172958,-0.0008699406069324339,0.40910465128977747,-0.5998537739376625,8.78476005656762,218.53329295653106,-1.5938382203039454,-0.010379972029229094,-0.013865021373400017,-0.006561378989436911,0.9994057334254474,-0.03086890805349928,2.4319307656489344,0.0027307754668675415,-0.447944620824029
0.89,-0.08734910477859859,0.07618817218885406,-0.00025926332292802956,0.3396935025003184,-0.6665026749775013,9.226368016273787,218.5090817206794,-1.595330938954369,-0.015631741491906954,-0.014233653932762423,-0.007023793710943574,0.9993973754723487,-0.030869974353885093,2.4397217170075565,0.005823534960958493,-0.45569478952426523
